Age,CityTier,PitchDuration_Cap,NumberOfPersonVisiting,NumberOfFollowups,Product_Tier,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,MonthlyIncome,NumAdultsVisiting,IncomePerPerson,TypeofContact_Self Enquiry,Occupation_Large Business,Occupation_Salaried,Occupation_Small Business,Gender_Male,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Unmarried,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP,ProdTaken
39,1,9,3,4,1,3,7,1,4,0,2,22622,1,7540.666667,True,False,True,False,True,False,False,True,True,False,False,False,0
29,1,34,3,3,1,3,5,0,5,0,1,17514,2,5838.0,True,False,True,False,False,True,False,False,True,False,False,False,0
41,1,23,4,4,1,3,2,0,3,1,3,22222,1,5555.5,False,False,True,False,True,True,False,False,True,False,False,False,0
30,3,26,4,5,3,3,3,0,4,1,1,27298,3,6824.5,True,False,True,False,True,True,False,False,False,True,False,False,0
47,1,11,2,3,5,3,5,0,2,0,1,33300,1,16650.0,True,False,True,False,True,False,False,False,False,False,False,True,0
30,1,17,4,4,1,4,2,0,5,1,1,21969,3,5492.25,False,False,True,False,False,True,False,False,True,False,False,False,0
42,3,11,3,4,2,3,2,1,1,0,2,29125,1,9708.333333,True,False,False,True,False,True,False,False,False,False,True,False,0
32,1,14,3,4,3,3,5,0,3,1,1,24593,2,8197.666667,True,False,True,False,True,True,False,False,False,True,False,False,0
36,1,15,2,4,3,4,3,1,4,1,0,23847,2,11923.5,True,False,False,True,True,True,False,False,False,True,False,False,0
35,1,14,2,2,1,3,2,0,5,1,1,17269,1,8634.5,True,False,True,False,True,False,False,False,True,False,False,False,0
25,3,19,2,3,1,3,2,0,3,1,1,17096,1,8548.0,True,False,False,True,True,True,False,False,True,False,False,False,0
36,1,8,3,3,1,3,5,0,5,1,0,17519,3,5839.666667,True,False,False,True,True,False,True,False,True,False,False,False,0
49,1,7,4,5,2,3,2,1,5,0,3,24059,1,6014.75,True,False,True,False,True,False,False,True,False,False,True,False,1
45,3,8,4,4,1,3,5,0,3,1,2,26656,2,6664.0,False,True,False,False,True,True,False,False,True,False,False,False,1
42,1,27,2,3,3,3,3,0,1,0,0,20265,2,10132.5,False,False,False,True,False,True,False,False,False,True,False,False,0
40,1,7,4,4,1,3,2,0,3,1,1,20910,3,5227.5,True,False,False,True,False,True,False,False,True,False,False,False,0
36,3,14,4,4,1,3,3,0,3,1,1,21082,3,5270.5,True,False,True,False,True,False,False,False,True,False,False,False,0
35,1,34,4,4,1,4,4,0,3,1,1,20989,3,5247.25,True,False,False,True,False,False,True,False,True,False,False,False,0
36,3,25,4,4,3,5,2,0,3,0,1,20822,3,5205.5,True,False,False,True,True,True,False,False,False,True,False,False,0
55,1,8,3,4,1,3,1,0,5,0,0,17662,3,5887.333333,True,True,False,False,True,True,False,False,True,False,False,False,0
35,1,24,3,5,1,3,2,1,5,1,2,27178,1,9059.333333,False,True,False,False,True,True,False,False,True,False,False,False,1
41,3,10,2,3,3,4,2,0,3,1,0,24355,2,12177.5,False,False,False,True,True,False,False,True,False,True,False,False,1
34,1,15,2,4,2,4,2,0,1,1,0,23621,2,11810.5,True,False,False,True,False,False,False,True,False,False,True,False,0
37,1,15,4,2,2,5,2,0,3,0,2,30391,2,7597.75,False,False,True,False,False,True,False,False,False,False,True,False,0
27,3,11,3,5,3,3,3,1,1,1,1,24506,2,8168.666667,True,False,False,True,True,False,False,True,False,True,False,False,1
27,1,7,4,5,1,3,3,0,2,1,1,20685,3,5171.25,False,False,False,True,False,True,False,False,True,False,False,False,0
61,1,7,4,6,2,3,5,0,5,0,1,29561,3,7390.25,True,False,False,True,True,True,False,False,False,False,True,False,0
29,3,9,3,3,3,3,2,0,1,0,0,20561,3,6853.666667,True,False,False,True,False,True,False,False,False,True,False,False,0
30,3,33,2,3,3,3,1,0,3,1,0,20304,2,10152.0,True,False,False,True,True,True,False,False,False,True,False,False,0
48,3,16,3,6,4,3,2,0,5,1,2,31614,1,10538.0,False,False,True,False,True,True,False,False,False,False,False,False,1
34,3,15,3,4,3,3,2,0,1,0,1,25782,2,8594.0,True,False,False,True,True,True,False,False,False,True,False,False,0
48,3,9,3,4,3,3,2,1,2,1,1,23215,2,7738.333333,True,False,False,True,False,False,False,False,False,True,False,False,0
30,1,23,3,3,2,5,2,1,4,0,2,26916,1,8972.0,True,False,False,True,False,False,False,False,False,False,True,False,0
28,1,22,3,1,3,5,1,0,5,0,1,20661,2,6887.0,True,False,False,True,True,False,True,False,False,True,False,False,0
29,1,24,2,4,1,3,2,1,3,0,0,17389,2,8694.5,True,False,False,True,True,False,True,False,True,False,False,False,1
55,1,7,3,4,2,3,2,0,5,1,2,29180,1,9726.666667,False,False,True,False,False,True,False,False,False,False,True,False,0
45,1,13,2,3,2,5,3,0,3,0,0,24724,2,12362.0,True,False,True,False,True,True,False,False,False,False,True,False,0
31,1,21,3,3,1,3,2,0,4,1,0,17610,3,5870.0,False,False,False,True,True,True,False,False,True,False,False,False,1
39,1,7,3,4,1,5,5,0,2,1,2,21297,1,7099.0,True,False,True,False,False,False,False,True,True,False,False,False,0
31,3,35,3,4,3,3,2,0,3,1,0,20468,3,6822.666667,True,False,False,True,False,True,False,False,False,True,False,False,0
33,1,11,4,5,3,3,3,0,4,1,2,24840,2,6210.0,True,False,True,False,False,True,False,False,False,True,False,False,0
39,3,10,4,4,2,3,2,0,2,1,2,29287,2,7321.75,True,False,True,False,True,True,False,False,False,False,True,False,0
43,1,7,4,4,1,5,5,0,3,0,3,21254,1,5313.5,True,False,True,False,False,True,False,False,True,False,False,False,0
29,1,9,3,4,2,3,2,0,1,0,2,26935,1,8978.333333,True,False,False,True,True,True,False,False,False,False,True,False,0
43,1,13,3,4,2,5,2,0,3,1,1,32026,2,10675.33333,True,False,False,True,True,True,False,False,False,False,True,False,0
58,1,29,2,3,1,3,2,0,3,1,1,17372,1,8686.0,True,False,True,False,True,True,False,False,True,False,False,False,0
39,3,17,4,4,3,3,3,0,4,0,3,24021,1,6005.25,True,False,True,False,False,True,False,False,False,True,False,False,0
59,1,9,3,5,1,3,2,1,2,0,1,21058,2,7019.333333,False,False,True,False,True,True,False,False,True,False,False,False,1
28,1,6,3,4,1,3,2,0,4,0,1,16563,2,5521.0,True,False,True,False,True,True,False,False,True,False,False,False,0
43,1,13,2,3,2,5,1,0,5,1,0,24985,2,12492.5,True,False,True,False,False,True,False,False,False,False,True,False,0
59,2,8,2,4,5,3,1,0,1,0,1,33844,1,16922.0,False,False,True,False,False,True,False,False,False,False,False,True,0
32,1,27,3,4,3,3,3,0,5,0,1,22875,2,7625.0,True,False,True,False,True,True,False,False,False,True,False,False,0
43,1,15,3,4,1,3,6,0,1,1,2,22646,1,7548.666667,True,False,True,False,True,False,False,True,True,False,False,False,0
26,3,11,3,5,3,5,3,0,3,1,2,22934,1,7644.666667,True,False,False,True,True,False,False,False,False,True,False,False,0
39,1,10,3,4,3,3,5,1,5,0,1,4678,2,1559.333333,True,True,False,False,False,False,True,False,False,True,False,False,0
36,1,12,4,4,2,4,2,0,3,0,1,26773,3,6693.25,True,True,False,False,True,False,False,True,False,False,True,False,0
22,1,10,4,5,1,3,3,0,5,1,2,21908,2,5477.0,True,False,False,True,True,False,False,True,True,False,False,False,0
59,1,7,3,6,3,3,4,1,2,1,2,24338,1,8112.666667,False,False,True,False,True,True,False,False,False,True,False,False,0
41,3,35,3,6,2,5,5,0,5,1,1,29610,2,9870.0,False,False,True,False,True,True,False,False,False,False,True,False,0
21,1,9,3,4,1,3,2,0,5,1,1,18230,2,6076.666667,True,False,False,True,True,False,True,False,True,False,False,False,0
46,3,11,2,4,3,5,6,1,4,0,1,23684,1,11842.0,True,False,True,False,False,True,False,False,False,True,False,False,0
34,1,9,3,4,1,5,2,0,3,1,1,21385,2,7128.333333,True,False,True,False,False,False,False,False,True,False,False,False,1
42,3,27,4,4,1,4,3,1,4,0,2,21818,2,5454.5,True,False,False,True,False,False,False,True,True,False,False,False,1
24,1,15,2,3,1,5,3,1,3,0,1,18172,1,9086.0,False,False,False,True,True,False,True,False,True,False,False,False,1
26,1,7,3,4,1,3,6,0,5,1,2,21907,1,7302.333333,True,True,False,False,True,False,False,False,True,False,False,False,0
40,3,27,3,4,3,3,4,0,3,1,1,22805,2,7601.666667,False,False,True,False,True,True,False,False,False,True,False,False,0
39,3,12,2,1,2,3,3,0,4,1,1,23237,1,11618.5,True,False,False,True,True,True,False,False,False,False,True,False,0
37,1,11,3,3,3,3,1,0,3,1,2,21347,1,7115.666667,True,False,False,True,True,True,False,False,False,True,False,False,0
34,1,14,2,3,3,5,4,0,5,1,0,20121,2,10060.5,True,False,True,False,False,True,False,False,False,True,False,False,0
30,1,8,2,4,3,3,6,1,2,1,1,21877,1,10938.5,True,False,False,True,False,False,False,True,False,True,False,False,0
34,3,17,3,5,3,3,5,0,3,1,1,23360,2,7786.666667,False,False,False,True,True,False,False,True,False,True,False,False,0
30,1,34,4,4,3,3,6,0,1,0,2,23013,2,5753.25,True,False,False,True,False,True,False,False,False,True,False,False,0
36,3,35,4,5,1,3,2,0,4,1,3,21108,1,5277.0,True,False,True,False,False,True,False,False,True,False,False,False,0
42,3,11,2,3,5,3,7,0,4,0,1,33303,1,16651.5,True,False,False,True,True,True,False,False,False,False,False,True,0
36,1,8,3,3,1,3,5,0,5,1,1,17519,2,5839.666667,True,False,False,True,True,False,True,False,True,False,False,False,0
43,3,15,2,5,3,3,1,0,2,1,1,20346,1,10173.0,True,False,False,True,False,False,True,False,False,True,False,False,1
52,2,12,3,4,4,4,3,1,3,1,2,32704,1,10901.33333,True,False,True,False,True,True,False,False,False,False,False,False,0
26,2,23,2,3,1,3,1,1,5,0,1,17741,1,8870.5,False,False,True,False,False,True,False,False,True,False,False,False,1
37,3,15,3,4,3,3,6,0,3,1,1,23757,2,7919.0,False,True,False,False,True,True,False,False,False,True,False,False,0
31,1,14,2,4,1,4,2,0,4,0,1,16261,1,8130.5,True,False,True,False,False,False,True,False,True,False,False,False,1
37,1,13,3,4,3,4,8,0,4,1,2,23619,1,7873.0,True,False,False,True,True,True,False,False,False,True,False,False,0
26,1,29,2,3,1,3,2,0,3,0,0,17886,2,8943.0,True,False,True,False,False,True,False,False,True,False,False,False,0
45,3,15,3,4,3,3,2,0,3,0,0,20593,3,6864.333333,False,False,True,False,False,False,False,False,False,True,False,False,0
49,3,14,4,4,1,3,4,1,4,1,2,21333,2,5333.25,False,False,False,True,False,True,False,False,True,False,False,False,1
21,3,11,2,3,1,5,2,1,1,1,0,17380,2,8690.0,True,False,False,True,True,False,True,False,True,False,False,False,0
38,3,8,2,3,3,5,4,0,4,0,1,21893,1,10946.5,True,False,True,False,False,True,False,False,False,True,False,False,0
42,2,8,2,3,1,3,1,1,4,1,0,17696,2,8848.0,True,True,False,False,True,True,False,False,True,False,False,False,0
28,1,13,3,5,1,3,3,0,1,1,2,21217,1,7072.333333,True,False,True,False,True,True,False,False,True,False,False,False,0
43,1,9,3,5,1,5,2,1,4,1,2,21271,1,7090.333333,True,False,False,True,False,True,False,False,True,False,False,False,0
55,1,8,2,4,4,5,1,0,3,1,1,31756,1,15878.0,False,False,False,True,True,False,True,False,False,False,False,False,0
37,3,7,3,4,3,3,6,0,2,1,2,25331,1,8443.666667,False,False,False,True,False,False,False,True,False,True,False,False,0
48,3,21,3,4,3,5,4,0,1,1,2,23638,1,7879.333333,True,False,False,True,True,False,False,True,False,True,False,False,0
33,1,9,4,2,3,3,2,0,3,0,1,23733,3,5933.25,True,False,False,True,False,False,False,True,False,True,False,False,0
33,1,16,4,4,3,3,3,1,5,1,3,25000,1,6250.0,True,False,True,False,False,True,False,False,False,True,False,False,0
31,1,31,4,4,1,3,3,0,3,1,3,21371,1,5342.75,True,False,True,False,True,True,False,False,True,False,False,False,0
51,3,15,3,4,1,4,2,0,1,0,2,22553,1,7517.666667,True,False,False,True,True,True,False,False,True,False,False,False,0
33,1,13,3,4,1,3,5,0,1,0,2,21716,1,7238.666667,True,False,True,False,True,False,False,True,True,False,False,False,0
51,3,19,4,4,2,3,6,0,5,0,1,27886,3,6971.5,False,False,False,True,False,False,False,True,False,False,True,False,0
43,1,10,4,2,3,3,4,1,5,0,1,23909,3,5977.25,True,False,True,False,False,False,False,False,False,True,False,False,0
18,1,9,2,3,1,3,2,0,4,1,0,16420,2,8210.0,True,False,False,True,True,False,True,False,True,False,False,False,1
32,1,7,3,4,1,4,3,0,3,0,1,21179,2,7059.666667,True,False,False,True,True,False,True,False,True,False,False,False,0
40,1,17,4,4,3,5,4,0,5,1,3,24055,1,6013.75,True,False,False,True,True,True,False,False,False,True,False,False,0
31,1,6,2,3,1,4,2,0,3,0,0,17501,2,8750.5,True,False,False,True,True,False,True,False,True,False,False,False,0
41,1,33,3,4,3,4,3,0,1,0,2,24283,1,8094.333333,False,False,False,True,False,True,False,False,False,True,False,False,0
33,1,14,4,3,1,4,3,0,2,0,2,21472,2,5368.0,False,False,True,False,True,False,False,False,True,False,False,False,0
39,1,10,3,4,1,3,5,0,3,1,1,21499,2,7166.333333,False,False,True,False,True,True,False,False,True,False,False,False,0
43,1,26,3,3,1,3,8,1,3,1,2,21437,1,7145.666667,False,False,False,True,True,True,False,False,True,False,False,False,1
45,1,8,3,4,1,3,2,0,3,1,0,17274,3,5758.0,True,False,True,False,False,False,True,False,True,False,False,False,0
26,3,35,3,5,3,3,4,0,4,0,1,27317,2,9105.666667,True,False,True,False,True,False,False,False,False,True,False,False,0
26,1,12,2,4,1,4,2,0,3,1,1,17368,1,8684.0,True,False,True,False,False,True,False,False,True,False,False,False,0
33,3,18,3,2,3,3,2,0,3,1,1,23385,2,7795.0,False,False,True,False,True,True,False,False,False,True,False,False,1
40,1,32,4,4,2,3,5,0,1,0,1,29598,3,7399.5,False,False,True,False,True,False,False,False,False,False,True,False,0
38,1,12,3,5,3,3,1,1,1,0,2,20329,1,6776.333333,False,False,False,True,False,True,False,False,False,True,False,False,0
55,3,6,3,3,2,3,4,0,2,0,1,25239,2,8413.0,True,False,True,False,True,False,False,False,False,False,True,False,0
38,1,17,3,2,2,3,3,1,1,0,2,32422,1,10807.33333,True,False,True,False,False,True,False,False,False,False,True,False,0
18,1,11,3,3,1,3,2,0,2,1,1,16051,2,5350.333333,False,False,True,False,True,False,True,False,True,False,False,False,0
40,1,7,4,5,4,3,3,0,3,0,2,31420,2,7855.0,True,False,True,False,False,False,False,False,False,False,False,False,0
35,1,9,4,5,1,3,5,0,5,1,3,21446,1,5361.5,True,False,True,False,True,True,False,False,True,False,False,False,0
49,1,24,2,4,5,3,2,1,3,0,1,34502,1,17251.0,True,False,True,False,True,True,False,False,False,False,False,True,0
37,1,16,2,1,2,3,2,1,1,0,1,28744,1,14372.0,True,False,True,False,False,True,False,False,False,False,True,False,0
47,1,14,4,4,2,3,8,0,1,1,2,29523,2,7380.75,True,False,False,True,True,True,False,False,False,False,True,False,0
32,1,12,3,4,1,3,2,1,4,1,1,23499,2,7833.0,True,True,False,False,True,True,False,False,True,False,False,False,0
52,1,10,4,4,4,4,5,0,5,1,2,32412,2,8103.0,True,False,False,True,False,False,True,False,False,False,False,False,0
43,3,19,3,4,4,5,2,1,5,1,2,32436,1,10812.0,False,False,True,False,True,False,True,False,False,False,False,False,1
32,3,27,3,4,3,3,3,0,2,1,1,25610,2,8536.666667,False,False,False,True,False,False,False,False,False,True,False,False,0
30,1,30,3,2,1,3,3,0,1,1,2,21378,1,7126.0,True,False,True,False,True,True,False,False,True,False,False,False,0
33,1,16,3,4,1,5,2,0,4,1,2,22878,1,7626.0,True,False,False,True,False,False,False,True,True,False,False,False,1
41,1,16,3,4,2,3,2,0,4,0,1,32177,2,10725.66667,False,False,False,True,False,False,True,False,False,False,True,False,0
35,1,14,4,6,3,3,3,1,5,1,1,24752,3,6188.0,False,False,True,False,True,False,False,True,False,True,False,False,1
40,1,6,2,3,3,3,5,0,3,0,1,21513,1,10756.5,True,False,True,False,False,True,False,False,False,True,False,False,0
36,1,18,3,4,1,3,2,1,5,0,1,21338,2,7112.666667,True,False,False,True,True,True,False,False,True,False,False,False,0
36,1,29,3,6,1,3,2,0,4,1,2,22908,1,7636.0,True,False,True,False,True,False,False,True,True,False,False,False,0
42,3,7,4,4,3,3,2,1,2,1,1,24671,3,6167.75,True,False,True,False,False,False,False,True,False,True,False,False,1
35,1,13,2,3,2,3,4,0,3,0,0,25221,2,12610.5,True,False,True,False,True,False,False,True,False,False,True,False,0
53,1,13,2,3,5,3,4,0,1,1,1,33606,1,16803.0,True,False,False,True,False,True,False,False,False,False,False,True,0
27,1,7,3,4,3,4,3,0,5,1,2,25075,1,8358.333333,False,False,True,False,False,True,False,False,False,True,False,False,0
30,1,28,2,3,1,3,5,1,2,0,1,17132,1,8566.0,True,False,True,False,False,False,False,False,True,False,False,False,1
26,3,6,2,3,3,3,2,0,5,1,0,20296,2,10148.0,True,False,True,False,True,False,False,False,False,True,False,False,0
38,3,9,2,3,3,3,1,1,3,1,0,21861,2,10930.5,True,False,True,False,True,False,False,True,False,True,False,False,0
36,1,12,2,1,1,3,4,0,1,0,0,18038,2,9019.0,True,False,True,False,False,True,False,False,True,False,False,False,0
36,1,14,3,2,2,5,1,0,3,0,0,26713,3,8904.333333,False,False,True,False,False,False,False,False,False,False,True,False,0
30,1,30,3,3,1,3,2,0,3,1,2,17693,1,5897.666667,True,False,True,False,True,True,False,False,True,False,False,False,0
31,1,16,4,4,3,5,3,0,2,0,2,21750,2,5437.5,False,False,False,True,True,True,False,False,False,True,False,False,0
27,2,24,3,4,1,3,2,1,5,0,2,21419,1,7139.666667,False,False,True,False,False,True,False,False,True,False,False,False,1
29,1,9,4,4,1,3,4,0,4,1,2,22163,2,5540.75,True,False,True,False,True,False,False,True,True,False,False,False,1
36,1,23,3,2,1,4,2,0,4,1,2,21104,1,7034.666667,True,False,False,True,True,True,False,False,True,False,False,False,0
38,1,21,4,4,1,5,3,0,4,1,1,21712,3,5428.0,True,False,True,False,False,True,False,False,True,False,False,False,0
35,3,13,3,6,1,3,2,0,4,1,2,21029,1,7009.666667,False,False,False,True,False,True,False,False,True,False,False,False,1
30,3,13,2,3,1,4,1,0,1,0,0,17983,2,8991.5,True,False,False,True,True,False,True,False,True,False,False,False,0
37,3,9,2,3,2,3,3,0,3,0,1,22428,1,11214.0,True,False,True,False,True,False,False,True,False,False,True,False,0
21,1,18,4,5,1,5,3,1,3,0,2,21278,2,5319.5,True,False,False,True,False,False,False,True,True,False,False,False,1
27,1,7,3,5,1,3,3,1,4,0,1,21611,2,7203.666667,True,False,True,False,False,True,False,False,True,False,False,False,0
38,3,16,3,5,3,4,3,0,4,0,2,22867,1,7622.333333,True,False,False,True,True,True,False,False,False,True,False,False,0
35,3,21,2,5,3,3,7,1,1,1,1,20440,1,10220.0,True,False,False,True,True,True,False,False,False,True,False,False,1
27,1,7,4,6,1,3,5,0,4,1,3,23042,1,5760.5,False,False,True,False,False,True,False,False,True,False,False,False,0
29,3,14,3,4,3,5,2,0,3,1,2,23576,1,7858.666667,False,False,True,False,True,False,False,True,False,True,False,False,0
25,3,14,2,3,3,3,1,1,1,1,1,19907,1,9953.5,True,False,True,False,False,True,False,False,False,True,False,False,0
50,3,6,3,3,3,3,1,0,3,1,1,21728,2,7242.666667,False,False,True,False,True,True,False,False,False,True,False,False,1
32,1,9,2,3,1,3,2,0,4,1,0,21209,2,10604.5,False,False,True,False,False,False,True,False,True,False,False,False,1
37,1,11,3,3,3,3,1,0,3,0,0,21347,3,7115.666667,True,False,False,True,True,True,False,False,False,True,False,False,0
21,3,24,3,3,3,3,1,1,5,0,1,17625,2,5875.0,False,False,False,True,False,True,False,False,False,True,False,False,1
52,3,21,3,4,3,3,6,0,3,0,2,23614,1,7871.333333,True,False,True,False,False,False,False,False,False,True,False,False,0
35,3,13,3,6,1,3,2,0,4,0,2,21029,1,7009.666667,False,False,False,True,False,True,False,False,True,False,False,False,1
34,3,29,4,4,3,4,2,0,2,0,2,24824,2,6206.0,False,False,False,True,True,False,False,False,False,True,False,False,0
42,1,14,3,2,1,3,3,0,3,1,2,22054,1,7351.333333,True,True,False,False,False,False,False,False,True,False,False,False,0
52,1,10,1,3,4,3,3,0,5,1,0,31555,1,31555.0,True,False,True,False,False,False,False,False,False,False,False,False,0
39,1,19,3,5,3,5,4,0,5,1,1,24966,2,8322.0,False,False,True,False,True,True,False,False,False,True,False,False,0
31,1,7,4,4,1,4,3,0,5,0,2,22426,2,5606.5,True,False,False,True,True,True,False,False,True,False,False,False,0
42,3,17,3,4,3,3,2,0,1,0,2,24908,1,8302.666667,False,False,True,False,True,False,False,True,False,True,False,False,0
43,2,9,3,4,1,3,2,1,4,1,2,21374,1,7124.666667,True,True,False,False,True,True,False,False,True,False,False,False,0
56,1,9,4,4,2,4,5,0,1,0,2,29654,2,7413.5,False,False,True,False,True,True,False,False,False,False,True,False,0
32,1,12,3,4,1,3,2,1,4,0,2,23499,1,7833.0,True,True,False,False,True,False,False,False,True,False,False,False,0
51,1,14,2,5,2,3,3,0,2,0,1,25650,1,12825.0,False,False,True,False,True,False,False,True,False,False,True,False,1
